Move Name,Move Type,Move Class,Pokemon Name,Pokemon Type,Pokemon Type2
Blizzard,Ice,Charge,Abomasnow,Grass,Ice
Blizzard,Ice,Charge,Abomasnow Normal,Grass,Ice
Blizzard,Ice,Charge,Abomasnow Purified,Grass,Ice
Blizzard,Ice,Charge,Abomasnow Shadow,Grass,Ice
Blizzard,Ice,Charge,Alomomola,Water,
Blizzard,Ice,Charge,Articuno,Ice,Flying
Blizzard,Ice,Charge,Articuno Normal,Ice,Flying
Blizzard,Ice,Charge,Articuno Purified,Ice,Flying
Blizzard,Ice,Charge,Articuno Shadow,Ice,Flying
Blizzard,Ice,Charge,Castform Snowy,Ice,
Blizzard,Ice,Charge,Dewgong,Water,Ice
Blizzard,Ice,Charge,Empoleon,Water,Steel
Blizzard,Ice,Charge,Kingdra,Water,Dragon
Blizzard,Ice,Charge,Kyogre,Water,
Blizzard,Ice,Charge,Kyurem,Dragon,Ice
Blizzard,Ice,Charge,Kyurem Black,Dragon,Ice
Blizzard,Ice,Charge,Kyurem Normal,Dragon,Ice
Blizzard,Ice,Charge,Kyurem White,Dragon,Ice
Blizzard,Ice,Charge,Lapras,Water,Ice
Blizzard,Ice,Charge,Lapras Normal,Water,Ice
Blizzard,Ice,Charge,Lapras Purified,Water,Ice
Blizzard,Ice,Charge,Lapras Shadow,Water,Ice
Blizzard,Ice,Charge,Ludicolo,Water,Grass
Blizzard,Ice,Charge,Lumineon,Water,
Blizzard,Ice,Charge,Mesprit,Psychic,
Blizzard,Ice,Charge,Mew,Psychic,
Blizzard,Ice,Charge,Mew,Psychic,
Blizzard,Ice,Charge,Milotic,Water,
Blizzard,Ice,Charge,Ninetales Alola,Ice,Fairy
Blizzard,Ice,Charge,Pelipper,Water,Flying
Blizzard,Ice,Charge,Politoed,Water,
Blizzard,Ice,Charge,Politoed Normal,Water,
Blizzard,Ice,Charge,Politoed Purified,Water,
Blizzard,Ice,Charge,Politoed Shadow,Water,
Blizzard,Ice,Charge,Porygon Z,Normal,
Blizzard,Ice,Charge,Porygon Z Normal,Normal,
Blizzard,Ice,Charge,Porygon Z Purified,Normal,
Blizzard,Ice,Charge,Porygon Z Shadow,Normal,
Blizzard,Ice,Charge,Regice,Ice,
Blizzard,Ice,Charge,Rotom Frost,Electric,Ice
Blizzard,Ice,Charge,Samurott,Water,
Blizzard,Ice,Charge,Sandshrew Alola,Ice,Steel
Blizzard,Ice,Charge,Sandslash Alola,Ice,Steel
Blizzard,Ice,Charge,Slowking,Water,Psychic
Blizzard,Ice,Charge,Tentacruel,Water,Poison
Blizzard,Ice,Charge,Vanilluxe,Ice,
Blizzard,Ice,Charge,Vulpix Alola,Ice,
Blizzard,Ice,Charge,Wailord,Water,
Blizzard,Ice,Charge,Walrein,Ice,Water
Blizzard,Ice,Charge,Whiscash,Water,Ground
Body Slam,Normal,Charge,Aron,Steel,Rock
Body Slam,Normal,Charge,Azurill,Normal,Fairy
Body Slam,Normal,Charge,Carracosta,Water,Rock
Body Slam,Normal,Charge,Chikorita,Grass,
Body Slam,Normal,Charge,Clamperl,Water,
Body Slam,Normal,Charge,Clefairy,Fairy,
Body Slam,Normal,Charge,Deino,Dark,Dragon
Body Slam,Normal,Charge,Foongus,Grass,Poison
Body Slam,Normal,Charge,Garbodor,Poison,
Body Slam,Normal,Charge,Gastrodon,Water,Ground
Body Slam,Normal,Charge,Gastrodon East Sea,Water,Ground
Body Slam,Normal,Charge,Gastrodon West Sea,Water,Ground
Body Slam,Normal,Charge,Gible,Dragon,Ground
Body Slam,Normal,Charge,Gible Normal,Dragon,Ground
Body Slam,Normal,Charge,Gible Purified,Dragon,Ground
Body Slam,Normal,Charge,Gible Shadow,Dragon,Ground
Body Slam,Normal,Charge,Grotle,Grass,
Body Slam,Normal,Charge,Grotle Normal,Grass,
Body Slam,Normal,Charge,Grotle Purified,Grass,
Body Slam,Normal,Charge,Grotle Shadow,Grass,
Body Slam,Normal,Charge,Growlithe,Fire,
Body Slam,Normal,Charge,Growlithe Normal,Fire,
Body Slam,Normal,Charge,Growlithe Purified,Fire,
Body Slam,Normal,Charge,Growlithe Shadow,Fire,
Body Slam,Normal,Charge,Hippopotas,Ground,
Body Slam,Normal,Charge,Hippopotas Normal,Ground,
Body Slam,Normal,Charge,Hippopotas Purified,Ground,
Body Slam,Normal,Charge,Hippopotas Shadow,Ground,
Body Slam,Normal,Charge,Hippowdon,Ground,
Body Slam,Normal,Charge,Hippowdon Normal,Ground,
Body Slam,Normal,Charge,Hippowdon Purified,Ground,
Body Slam,Normal,Charge,Hippowdon Shadow,Ground,
Body Slam,Normal,Charge,Lairon,Steel,Rock
Body Slam,Normal,Charge,Mareep,Electric,
Body Slam,Normal,Charge,Mareep Normal,Electric,
Body Slam,Normal,Charge,Mareep Purified,Electric,
Body Slam,Normal,Charge,Mareep Shadow,Electric,
Body Slam,Normal,Charge,Marill,Water,Fairy
Body Slam,Normal,Charge,Miltank,Normal,
Body Slam,Normal,Charge,Munchlax,Normal,
Body Slam,Normal,Charge,Nidoran Female,Poison,
Body Slam,Normal,Charge,Nidoran Male,Poison,
Body Slam,Normal,Charge,Phanpy,Ground,
Body Slam,Normal,Charge,Poliwag,Water,
Body Slam,Normal,Charge,Poliwag Normal,Water,
Body Slam,Normal,Charge,Poliwag Purified,Water,
Body Slam,Normal,Charge,Poliwag Shadow,Water,
Body Slam,Normal,Charge,Rattata,Normal,
Body Slam,Normal,Charge,Rattata Normal,Normal,
Body Slam,Normal,Charge,Rattata Purified,Normal,
Body Slam,Normal,Charge,Rattata Shadow,Normal,
Body Slam,Normal,Charge,Sawk,Fighting,
Body Slam,Normal,Charge,Sealeo,Ice,Water
Body Slam,Normal,Charge,Shellos,Water,
Body Slam,Normal,Charge,Shellos East Sea,Water,
Body Slam,Normal,Charge,Shellos West Sea,Water,
Body Slam,Normal,Charge,Shelmet,Bug,
Body Slam,Normal,Charge,Slakoth,Normal,
Body Slam,Normal,Charge,Snorlax,Normal,
Body Slam,Normal,Charge,Snorlax Normal,Normal,
Body Slam,Normal,Charge,Snorlax Purified,Normal,
Body Slam,Normal,Charge,Snorlax Shadow,Normal,
Body Slam,Normal,Charge,Spheal,Ice,Water
Body Slam,Normal,Charge,Swinub,Ice,Ground
Body Slam,Normal,Charge,Tepig,Fire,
Body Slam,Normal,Charge,Throh,Fighting,
Body Slam,Normal,Charge,Tirtouga,Water,Rock
Body Slam,Normal,Charge,Turtwig,Grass,
Body Slam,Normal,Charge,Turtwig Normal,Grass,
Body Slam,Normal,Charge,Turtwig Purified,Grass,
Body Slam,Normal,Charge,Turtwig Shadow,Grass,
Body Slam,Normal,Charge,Vigoroth,Normal,
Body Slam,Normal,Charge,Vulpix,Fire,
Body Slam,Normal,Charge,Vulpix Normal,Fire,
Body Slam,Normal,Charge,Wailmer,Water,
Body Slam,Normal,Charge,Wooper,Water,Ground
Body Slam,Normal,Charge,Zweilous,Dark,Dragon
Bone Club,Ground,Charge,Cubone,Ground,
Bone Club,Ground,Charge,Cubone Normal,Ground,
Bone Club,Ground,Charge,Cubone Purified,Ground,
Bone Club,Ground,Charge,Cubone Shadow,Ground,
Bone Club,Ground,Charge,Marowak,Ground,
Bone Club,Ground,Charge,Marowak Alola,Fire,Ghost
Bone Club,Ground,Charge,Marowak Normal,Ground,
Bone Club,Ground,Charge,Marowak Purified,Ground,
Bone Club,Ground,Charge,Marowak Shadow,Ground,
Brave Bird,Flying,Charge,Blaziken,Fire,Fighting
Brave Bird,Flying,Charge,Braviary,Normal,Flying
Brave Bird,Flying,Charge,Dodrio,Normal,Flying
Brave Bird,Flying,Charge,Doduo,Normal,Flying
Brave Bird,Flying,Charge,Ducklett,Water,Flying
Brave Bird,Flying,Charge,Ho Oh,Fire,Flying
Brave Bird,Flying,Charge,Honchkrow,Dark,Flying
Brave Bird,Flying,Charge,Honchkrow Normal,Dark,Flying
Brave Bird,Flying,Charge,Honchkrow Purified,Dark,Flying
Brave Bird,Flying,Charge,Honchkrow Shadow,Dark,Flying
Brave Bird,Flying,Charge,Pidgeot,Normal,Flying
Brave Bird,Flying,Charge,Rufflet,Normal,Flying
Brave Bird,Flying,Charge,Skarmory,Steel,Flying
Brave Bird,Flying,Charge,Staraptor,Normal,Flying
Brave Bird,Flying,Charge,Staravia,Normal,Flying
Brave Bird,Flying,Charge,Starly,Normal,Flying
Brave Bird,Flying,Charge,Swellow,Normal,Flying
Brave Bird,Flying,Charge,Vullaby,Dark,Flying
Brick Break,Fighting,Charge,Cacnea,Grass,
Brick Break,Fighting,Charge,Cacnea Normal,Grass,
Brick Break,Fighting,Charge,Cacnea Purified,Grass,
Brick Break,Fighting,Charge,Cacnea Shadow,Grass,
Brick Break,Fighting,Charge,Croagunk,Poison,Fighting
Brick Break,Fighting,Charge,Elekid,Electric,
Brick Break,Fighting,Charge,Furret,Normal,
Brick Break,Fighting,Charge,Golett,Ground,Ghost
Brick Break,Fighting,Charge,Gurdurr,Fighting,
Brick Break,Fighting,Charge,Machoke,Fighting,
Brick Break,Fighting,Charge,Machop,Fighting,
Brick Break,Fighting,Charge,Magby,Fire,
Brick Break,Fighting,Charge,Magmortar,Fire,
Brick Break,Fighting,Charge,Magmortar Normal,Fire,
Brick Break,Fighting,Charge,Magmortar Purified,Fire,
Brick Break,Fighting,Charge,Magmortar Shadow,Fire,
Brick Break,Fighting,Charge,Mankey,Fighting,
Brick Break,Fighting,Charge,Mienfoo,Fighting,
Brick Break,Fighting,Charge,Mienshao,Fighting,
Brick Break,Fighting,Charge,Raichu,Electric,
Brick Break,Fighting,Charge,Raichu Normal,Electric,
Brick Break,Fighting,Charge,Riolu,Fighting,
Brick Break,Fighting,Charge,Scraggy,Dark,Fighting
Brick Break,Fighting,Charge,Sentret,Normal,
Brick Break,Fighting,Charge,Slakoth,Normal,
Brick Break,Fighting,Charge,Snubbull,Fairy,
Brick Break,Fighting,Charge,Thundurus,Electric,Flying
Brick Break,Fighting,Charge,Thundurus Incarnate,Electric,Flying
Brick Break,Fighting,Charge,Thundurus Therian,Electric,Flying
Brick Break,Fighting,Charge,Timburr,Fighting,
Brick Break,Fighting,Charge,Tyrogue,Fighting,
Brick Break,Fighting,Charge,Vigoroth,Normal,
Bubble,Water,Fast,Azumarill,Water,Fairy
Bubble,Water,Fast,Azurill,Normal,Fairy
Bubble,Water,Fast,Chinchou,Water,Electric
Bubble,Water,Fast,Corphish,Water,
Bubble,Water,Fast,Corsola,Water,Rock
Bubble,Water,Fast,Frillish,Water,Ghost
Bubble,Water,Fast,Horsea,Water,
Bubble,Water,Fast,Jellicent,Water,Ghost
Bubble,Water,Fast,Kingler,Water,
Bubble,Water,Fast,Kingler Normal,Water,
Bubble,Water,Fast,Kingler Purified,Water,
Bubble,Water,Fast,Kingler Shadow,Water,
Bubble,Water,Fast,Krabby,Water,
Bubble,Water,Fast,Krabby Normal,Water,
Bubble,Water,Fast,Krabby Purified,Water,
Bubble,Water,Fast,Krabby Shadow,Water,
Bubble,Water,Fast,Lombre,Water,Grass
Bubble,Water,Fast,Ludicolo,Water,Grass
Bubble,Water,Fast,Manaphy,Water,
Bubble,Water,Fast,Mantine,Water,Flying
Bubble,Water,Fast,Mantyke,Water,Flying
Bubble,Water,Fast,Marill,Water,Fairy
Bubble,Water,Fast,Palpitoad,Water,Ground
Bubble,Water,Fast,Phione,Water,
Bubble,Water,Fast,Piplup,Water,
Bubble,Water,Fast,Politoed,Water,
Bubble,Water,Fast,Politoed Normal,Water,
Bubble,Water,Fast,Politoed Purified,Water,
Bubble,Water,Fast,Politoed Shadow,Water,
Bubble,Water,Fast,Poliwag,Water,
Bubble,Water,Fast,Poliwag Normal,Water,
Bubble,Water,Fast,Poliwag Purified,Water,
Bubble,Water,Fast,Poliwag Shadow,Water,
Bubble,Water,Fast,Poliwhirl,Water,
Bubble,Water,Fast,Poliwhirl Normal,Water,
Bubble,Water,Fast,Poliwhirl Purified,Water,
Bubble,Water,Fast,Poliwhirl Shadow,Water,
Bubble,Water,Fast,Poliwrath,Water,Fighting
Bubble,Water,Fast,Poliwrath Normal,Water,Fighting
Bubble,Water,Fast,Poliwrath Purified,Water,Fighting
Bubble,Water,Fast,Poliwrath Shadow,Water,Fighting
Bubble,Water,Fast,Prinplup,Water,
Bubble,Water,Fast,Seismitoad,Water,Ground
Bubble,Water,Fast,Squirtle,Water,
Bubble,Water,Fast,Squirtle Fall 2019,Water,
Bubble,Water,Fast,Squirtle Normal,Water,
Bubble,Water,Fast,Squirtle Purified,Water,
Bubble,Water,Fast,Squirtle Shadow,Water,
Bubble,Water,Fast,Surskit,Bug,Water
Bubble,Water,Fast,Tentacool,Water,Poison
Bubble,Water,Fast,Tympole,Water,
Bubble Beam,Water,Charge,Azurill,Normal,Fairy
Bubble Beam,Water,Charge,Chinchou,Water,Electric
Bubble Beam,Water,Charge,Corphish,Water,
Bubble Beam,Water,Charge,Corsola,Water,Rock
Bubble Beam,Water,Charge,Crawdaunt,Water,Dark
Bubble Beam,Water,Charge,Ducklett,Water,Flying
Bubble Beam,Water,Charge,Golduck,Water,
Bubble Beam,Water,Charge,Golduck Normal,Water,
Bubble Beam,Water,Charge,Golduck Purified,Water,
Bubble Beam,Water,Charge,Golduck Shadow,Water,
Bubble Beam,Water,Charge,Horsea,Water,
Bubble Beam,Water,Charge,Jellicent,Water,Ghost
Bubble Beam,Water,Charge,Krabby,Water,
Bubble Beam,Water,Charge,Krabby Normal,Water,
Bubble Beam,Water,Charge,Krabby Purified,Water,
Bubble Beam,Water,Charge,Krabby Shadow,Water,
Bubble Beam,Water,Charge,Lombre,Water,Grass
Bubble Beam,Water,Charge,Lotad,Water,Grass
Bubble Beam,Water,Charge,Manaphy,Water,
Bubble Beam,Water,Charge,Mantine,Water,Flying
Bubble Beam,Water,Charge,Marill,Water,Fairy
Bubble Beam,Water,Charge,Omanyte,Rock,Water
Bubble Beam,Water,Charge,Phione,Water,
Bubble Beam,Water,Charge,Piplup,Water,
Bubble Beam,Water,Charge,Poliwag,Water,
Bubble Beam,Water,Charge,Poliwag Normal,Water,
Bubble Beam,Water,Charge,Poliwag Purified,Water,
Bubble Beam,Water,Charge,Poliwag Shadow,Water,
Bubble Beam,Water,Charge,Poliwhirl,Water,
Bubble Beam,Water,Charge,Poliwhirl Normal,Water,
Bubble Beam,Water,Charge,Poliwhirl Purified,Water,
Bubble Beam,Water,Charge,Poliwhirl Shadow,Water,
Bubble Beam,Water,Charge,Prinplup,Water,
Bubble Beam,Water,Charge,Shellder,Water,
Bubble Beam,Water,Charge,Shellder Normal,Water,
Bubble Beam,Water,Charge,Shellder Purified,Water,
Bubble Beam,Water,Charge,Shellder Shadow,Water,
Bubble Beam,Water,Charge,Staryu,Water,
Bubble Beam,Water,Charge,Suicune,Water,
Bubble Beam,Water,Charge,Surskit,Bug,Water
Bubble Beam,Water,Charge,Swanna,Water,Flying
Bubble Beam,Water,Charge,Tentacool,Water,Poison
Bug Bite,Bug,Fast,Burmy,Bug,
Bug Bite,Bug,Fast,Burmy Plant,Bug,
Bug Bite,Bug,Fast,Burmy Sandy,Bug,
Bug Bite,Bug,Fast,Burmy Trash,Bug,
Bug Bite,Bug,Fast,Cascoon,Bug,
Bug Bite,Bug,Fast,Caterpie,Bug,
Bug Bite,Bug,Fast,Combee,Bug,Flying
Bug Bite,Bug,Fast,Durant,Bug,Steel
Bug Bite,Bug,Fast,Escavalier,Bug,Steel
Bug Bite,Bug,Fast,Forretress,Bug,Steel
Bug Bite,Bug,Fast,Heatran,Fire,Steel
Bug Bite,Bug,Fast,Kakuna,Bug,Poison
Bug Bite,Bug,Fast,Kakuna Normal,Bug,Poison
Bug Bite,Bug,Fast,Kakuna Purified,Bug,Poison
Bug Bite,Bug,Fast,Kakuna Shadow,Bug,Poison
Bug Bite,Bug,Fast,Kricketot,Bug,
Bug Bite,Bug,Fast,Larvesta,Bug,Fire
Bug Bite,Bug,Fast,Leavanny,Bug,Grass
Bug Bite,Bug,Fast,Ledian,Bug,Flying
Bug Bite,Bug,Fast,Ledyba,Bug,Flying
Bug Bite,Bug,Fast,Metapod,Bug,
Bug Bite,Bug,Fast,Mothim,Bug,Flying
Bug Bite,Bug,Fast,Nincada,Bug,Ground
Bug Bite,Bug,Fast,Paras,Bug,Grass
Bug Bite,Bug,Fast,Pineco,Bug,
Bug Bite,Bug,Fast,Pinsir,Bug,
Bug Bite,Bug,Fast,Scolipede,Bug,Poison
Bug Bite,Bug,Fast,Sewaddle,Bug,Grass
Bug Bite,Bug,Fast,Shedinja,Bug,Ghost
Bug Bite,Bug,Fast,Silcoon,Bug,
Bug Bite,Bug,Fast,Spinarak,Bug,Poison
Bug Bite,Bug,Fast,Surskit,Bug,Water
Bug Bite,Bug,Fast,Swadloon,Bug,Grass
Bug Bite,Bug,Fast,Venipede,Bug,Poison
Bug Bite,Bug,Fast,Venonat,Bug,Poison
Bug Bite,Bug,Fast,Venonat Normal,Bug,Poison
Bug Bite,Bug,Fast,Venonat Purified,Bug,Poison
Bug Bite,Bug,Fast,Venonat Shadow,Bug,Poison
Bug Bite,Bug,Fast,Vespiquen,Bug,Flying
Bug Bite,Bug,Fast,Volcarona,Bug,Fire
Bug Bite,Bug,Fast,Weedle,Bug,Poison
Bug Bite,Bug,Fast,Weedle Normal,Bug,Poison
Bug Bite,Bug,Fast,Weedle Purified,Bug,Poison
Bug Bite,Bug,Fast,Weedle Shadow,Bug,Poison
Bug Bite,Bug,Fast,Whirlipede,Bug,Poison
Bug Bite,Bug,Fast,Wormadam,Bug,Grass
Bug Bite,Bug,Fast,Wormadam Plant,Bug,Grass
Bug Bite,Bug,Fast,Wormadam Sandy,Bug,Ground
Bug Bite,Bug,Fast,Wormadam Trash,Bug,Steel
Bug Bite,Bug,Fast,Wurmple,Bug,
Bug Bite,Bug,Fast,Yanmega,Bug,Flying
Bug Buzz,Bug,Charge,Accelgor,Bug,
Bug Buzz,Bug,Charge,Beautifly,Bug,Flying
Bug Buzz,Bug,Charge,Butterfree,Bug,Flying
Bug Buzz,Bug,Charge,Combee,Bug,Flying
Bug Buzz,Bug,Charge,Dustox,Bug,Poison
Bug Buzz,Bug,Charge,Galvantula,Bug,Electric
Bug Buzz,Bug,Charge,Illumise,Bug,
Bug Buzz,Bug,Charge,Joltik,Bug,Electric
Bug Buzz,Bug,Charge,Kricketune,Bug,
Bug Buzz,Bug,Charge,Larvesta,Bug,Fire
Bug Buzz,Bug,Charge,Ledian,Bug,Flying
Bug Buzz,Bug,Charge,Mothim,Bug,Flying
Bug Buzz,Bug,Charge,Nincada,Bug,Ground
Bug Buzz,Bug,Charge,Ninjask,Bug,Flying
Bug Buzz,Bug,Charge,Shelmet,Bug,
Bug Buzz,Bug,Charge,Swadloon,Bug,Grass
Bug Buzz,Bug,Charge,Venomoth,Bug,Poison
Bug Buzz,Bug,Charge,Venomoth Normal,Bug,Poison
Bug Buzz,Bug,Charge,Venomoth Purified,Bug,Poison
Bug Buzz,Bug,Charge,Venomoth Shadow,Bug,Poison
Bug Buzz,Bug,Charge,Vespiquen,Bug,Flying
Bug Buzz,Bug,Charge,Vibrava,Ground,Dragon
Bug Buzz,Bug,Charge,Vibrava Normal,Ground,Dragon
Bug Buzz,Bug,Charge,Vibrava Purified,Ground,Dragon
Bug Buzz,Bug,Charge,Vibrava Shadow,Ground,Dragon
Bug Buzz,Bug,Charge,Volbeat,Bug,
Bug Buzz,Bug,Charge,Volcarona,Bug,Fire
Bug Buzz,Bug,Charge,Wormadam Plant,Bug,Grass
Bug Buzz,Bug,Charge,Wormadam Sandy,Bug,Ground
Bug Buzz,Bug,Charge,Wormadam Trash,Bug,Steel
Bug Buzz,Bug,Charge,Yanmega,Bug,Flying
Bulldoze,Ground,Charge,Boldore,Rock,
Bulldoze,Ground,Charge,Bronzong,Steel,Psychic
Bulldoze,Ground,Charge,Cradily,Rock,Grass
Bulldoze,Ground,Charge,Cranidos,Rock,
Bulldoze,Ground,Charge,Cubone,Ground,
Bulldoze,Ground,Charge,Cubone Normal,Ground,
Bulldoze,Ground,Charge,Cubone Purified,Ground,
Bulldoze,Ground,Charge,Cubone Shadow,Ground,
Bulldoze,Ground,Charge,Krokorok,Ground,Dark
Bulldoze,Ground,Charge,Mamoswine,Ice,Ground
Bulldoze,Ground,Charge,Mew,Psychic,
Bulldoze,Ground,Charge,Munchlax,Normal,
Bulldoze,Ground,Charge,Numel,Fire,Ground
Bulldoze,Ground,Charge,Phanpy,Ground,
Bulldoze,Ground,Charge,Piloswine,Ice,Ground
Bulldoze,Ground,Charge,Rhyhorn,Ground,Rock
Bulldoze,Ground,Charge,Rhyhorn Normal,Ground,Rock
Bulldoze,Ground,Charge,Rhyhorn Purified,Ground,Rock
Bulldoze,Ground,Charge,Rhyhorn Shadow,Ground,Rock
Bulldoze,Ground,Charge,Roggenrola,Rock,
Bulldoze,Ground,Charge,Sandile,Ground,Dark
Bulldoze,Ground,Charge,Sandslash,Ground,
Bulldoze,Ground,Charge,Sandslash Alola,Ice,Steel
Bulldoze,Ground,Charge,Sandslash Normal,Ground,
Bulldoze,Ground,Charge,Sandslash Purified,Ground,
Bulldoze,Ground,Charge,Sandslash Shadow,Ground,
Bulldoze,Ground,Charge,Vibrava,Ground,Dragon
Bulldoze,Ground,Charge,Vibrava Normal,Ground,Dragon
Bulldoze,Ground,Charge,Vibrava Purified,Ground,Dragon
Bulldoze,Ground,Charge,Vibrava Shadow,Ground,Dragon
Bulldoze,Ground,Charge,Vigoroth,Normal,
Bulldoze,Ground,Charge,Wormadam Sandy,Bug,Ground
Bullet Punch,Steel,Fast,Hariyama,Fighting,
Bullet Punch,Steel,Fast,Hitmonchan,Fighting,
Bullet Punch,Steel,Fast,Hitmonchan Normal,Fighting,
Bullet Punch,Steel,Fast,Hitmonchan Purified,Fighting,
Bullet Punch,Steel,Fast,Hitmonchan Shadow,Fighting,
Bullet Punch,Steel,Fast,Lucario,Fighting,Steel
Bullet Punch,Steel,Fast,Machamp,Fighting,
Bullet Punch,Steel,Fast,Metagross,Steel,Psychic
Bullet Punch,Steel,Fast,Scizor,Bug,Steel
Bullet Punch,Steel,Fast,Scizor Normal,Bug,Steel
Bullet Punch,Steel,Fast,Scizor Purified,Bug,Steel
Bullet Punch,Steel,Fast,Scizor Shadow,Bug,Steel
Bullet Seed,Grass,Fast,Breloom,Grass,Fighting
Bullet Seed,Grass,Fast,Cherrim,Grass,
Bullet Seed,Grass,Fast,Cherrim Overcast,Grass,
Bullet Seed,Grass,Fast,Cherrim Sunny,Grass,
Bullet Seed,Grass,Fast,Cherubi,Grass,
Bullet Seed,Grass,Fast,Exeggcute,Grass,Psychic
Bullet Seed,Grass,Fast,Exeggutor,Grass,Psychic
Bullet Seed,Grass,Fast,Exeggutor Alola,Grass,Dragon
Bullet Seed,Grass,Fast,Exeggutor Normal,Grass,Psychic
Bullet Seed,Grass,Fast,Ferrothorn,Grass,Steel
Bullet Seed,Grass,Fast,Grovyle,Grass,
Bullet Seed,Grass,Fast,Hoppip,Grass,Flying
Bullet Seed,Grass,Fast,Jumpluff,Grass,Flying
Bullet Seed,Grass,Fast,Mantine,Water,Flying
Bullet Seed,Grass,Fast,Maractus,Grass,
Bullet Seed,Grass,Fast,Sceptile,Grass,
Bullet Seed,Grass,Fast,Seedot,Grass,
Bullet Seed,Grass,Fast,Seedot Normal,Grass,
Bullet Seed,Grass,Fast,Seedot Purified,Grass,
Bullet Seed,Grass,Fast,Seedot Shadow,Grass,
Bullet Seed,Grass,Fast,Shroomish,Grass,
Bullet Seed,Grass,Fast,Skiploom,Grass,Flying
Bullet Seed,Grass,Fast,Sunflora,Grass,
Bullet Seed,Grass,Fast,Treecko,Grass,
Bullet Seed,Grass,Fast,Weepinbell,Grass,Poison
Bullet Seed,Grass,Fast,Weepinbell Normal,Grass,Poison
Bullet Seed,Grass,Fast,Weepinbell Purified,Grass,Poison
Bullet Seed,Grass,Fast,Weepinbell Shadow,Grass,Poison
Charge Beam,Electric,Fast,Abra,Psychic,
Charge Beam,Electric,Fast,Abra Normal,Psychic,
Charge Beam,Electric,Fast,Abra Purified,Psychic,
Charge Beam,Electric,Fast,Abra Shadow,Psychic,
Charge Beam,Electric,Fast,Ampharos,Electric,
Charge Beam,Electric,Fast,Ampharos Normal,Electric,
Charge Beam,Electric,Fast,Ampharos Purified,Electric,
Charge Beam,Electric,Fast,Ampharos Shadow,Electric,
Charge Beam,Electric,Fast,Celebi,Psychic,Grass
Charge Beam,Electric,Fast,Clefable,Fairy,
Charge Beam,Electric,Fast,Deoxys,Psychic,
Charge Beam,Electric,Fast,Deoxys Normal,Psychic,
Charge Beam,Electric,Fast,Deoxys Speed,Psychic,
Charge Beam,Electric,Fast,Flaaffy,Electric,
Charge Beam,Electric,Fast,Flaaffy Normal,Electric,
Charge Beam,Electric,Fast,Flaaffy Purified,Electric,
Charge Beam,Electric,Fast,Flaaffy Shadow,Electric,
Charge Beam,Electric,Fast,Gardevoir,Psychic,Fairy
Charge Beam,Electric,Fast,Gardevoir Normal,Psychic,Fairy
Charge Beam,Electric,Fast,Gardevoir Purified,Psychic,Fairy
Charge Beam,Electric,Fast,Gardevoir Shadow,Psychic,Fairy
Charge Beam,Electric,Fast,Grumpig,Psychic,
Charge Beam,Electric,Fast,Jirachi,Steel,Psychic
Charge Beam,Electric,Fast,Joltik,Bug,Electric
Charge Beam,Electric,Fast,Kirlia,Psychic,Fairy
Charge Beam,Electric,Fast,Kirlia Normal,Psychic,Fairy
Charge Beam,Electric,Fast,Kirlia Purified,Psychic,Fairy
Charge Beam,Electric,Fast,Kirlia Shadow,Psychic,Fairy
Charge Beam,Electric,Fast,Klang,Steel,
Charge Beam,Electric,Fast,Klink,Steel,
Charge Beam,Electric,Fast,Klinklang,Steel,
Charge Beam,Electric,Fast,Lanturn,Water,Electric
Charge Beam,Electric,Fast,Magneton,Electric,Steel
Charge Beam,Electric,Fast,Magneton Normal,Electric,Steel
Charge Beam,Electric,Fast,Magneton Purified,Electric,Steel
Charge Beam,Electric,Fast,Magneton Shadow,Electric,Steel
Charge Beam,Electric,Fast,Magnezone,Electric,Steel
Charge Beam,Electric,Fast,Magnezone Normal,Electric,Steel
Charge Beam,Electric,Fast,Magnezone Purified,Electric,Steel
Charge Beam,Electric,Fast,Magnezone Shadow,Electric,Steel
Charge Beam,Electric,Fast,Manectric,Electric,
Charge Beam,Electric,Fast,Mew,Psychic,
Charge Beam,Electric,Fast,Munna,Psychic,
Charge Beam,Electric,Fast,Musharna,Psychic,
Charge Beam,Electric,Fast,Porygon,Normal,
Charge Beam,Electric,Fast,Porygon Normal,Normal,
Charge Beam,Electric,Fast,Porygon Purified,Normal,
Charge Beam,Electric,Fast,Porygon Shadow,Normal,
Charge Beam,Electric,Fast,Porygon Z,Normal,
Charge Beam,Electric,Fast,Porygon Z Normal,Normal,
Charge Beam,Electric,Fast,Porygon Z Purified,Normal,
Charge Beam,Electric,Fast,Porygon Z Shadow,Normal,
Charge Beam,Electric,Fast,Porygon2,Normal,
Charge Beam,Electric,Fast,Porygon2 Normal,Normal,
Charge Beam,Electric,Fast,Porygon2 Purified,Normal,
Charge Beam,Electric,Fast,Porygon2 Shadow,Normal,
Charge Beam,Electric,Fast,Ralts,Psychic,Fairy
Charge Beam,Electric,Fast,Ralts Normal,Psychic,Fairy
Charge Beam,Electric,Fast,Ralts Purified,Psychic,Fairy
Charge Beam,Electric,Fast,Ralts Shadow,Psychic,Fairy
Charge Beam,Electric,Fast,Zapdos,Electric,Flying
Charge Beam,Electric,Fast,Zapdos Normal,Electric,Flying
Charge Beam,Electric,Fast,Zapdos Purified,Electric,Flying
Charge Beam,Electric,Fast,Zapdos Shadow,Electric,Flying
